1;signific;0.29020119834420394
1;pseudomona;1.4129166183792967
1;aeruginosa;1.406019957313129
1;infect;1.1213434757064884
1;respiratori;1.2242695028085626
1;tract;1.5567576546051871
1;cystic;0.022118114312176532
1;fibrosi;0.02164885074548258
1;patient;0.3058064150846511
1;studi;0.19024900269189587
1;mean;0.35314878901105207
1;immunoelectrophoret;0.915510240556758
1;analysi;0.48049860843309034
1;sera;0.9373466382087525
1;number;1.2242695028085626
1;precipitin;3.844402817753167
1;concentr;0.9775024394805979
1;serum;0.8343886761102046
1;protein;1.4899766035460442
1;addit;0.4230251940511354
1;clinic;0.2689269382696604
1;radiograph;0.7439070043598983
1;statu;0.6009986323846948
1;lung;0.3613375704406595
1;evalu;0.41789658427334314
1;use;0.2218430387741055
1;score;0.5530516203093979
1;system;0.4356438310070848
1;demonstr;0.3777029081371951
1;maximum;0.7020212663130807
1;one;0.2602059684360371
1;significantli;0.3613375704406595
1;chang;0.7348865186079123
1;compar;0.2973965603217387
1;match;0.5819302405217374
1;control;0.2218430387741055
1;person;0.6168836623520821
1;notabl;1.7702466288488647
1;igg;0.556883206680181
1;iga;0.676329486341871
1;elev;0.4356438310070848
1;acut;1.1061032406187958
1;phase;1.212254484324974
1;latter;0.647270588484408
1;suggest;0.5666073246341231
1;activ;0.2781295587034015
1;tissu;1.4958127458006687
1;damag;1.2688874965901065
1;haptoglobin;1.0006478445177565
1;correl;0.4003364983303721
1;mani;0.8985933695034652
1;accompani;0.7439070043598983
1;result;0.23423431154487406
1;indic;0.34104225840439006
1;protect;0.7999857104634338
1;valu;0.3475365864932874
6;signific;0.19346746556280262
6;aeruginosa;1.874693276417505
6;infect;0.7475623171376589
6;respiratori;0.5441197790260278
6;tract;0.6918922909356386
6;cystic;0.014745409541451022
6;fibrosi;0.014432567163655053
6;patient;0.25483867923720926
6;studi;0.12683266846126393
6;mean;0.23543252600736803
6;number;1.0882395580520556
6;precipitin;1.2814676059177224
6;serum;0.1854197058022677
6;demonstr;0.5036038775162601
6;one;0.17347064562402473
6;significantli;0.24089171362710635
6;correl;0.5337819977738294
6;group;0.7320792179630877
6;per;0.29953112316782177
6;wherea;0.3419052961154999
6;influenc;0.3909978241465043
6;chronic;0.6928729449761241
6;ps;3.2701831856256196
6;occurr;0.41502261397646384
6;bone;0.5041722220347903
6;marrow;0.5900822096162882
6;deriv;0.6960460982716726
6;lymphocyt;1.294541176968816
6;cell;1.9377133818511347
6;thymu;0.7121502416905225
6;peripher;0.46801417754205377
6;blood;0.5617307505047258
6;suffer;0.39412792158724835
6;produc;0.30089446678913445
6;multipl;0.4457174336018147
6;cross;0.4457174336018147
6;immunoelectrophoresi;0.47436511241315915
6;never;0.49593800290659884
6;harbour;0.6351338882949731
6;present;0.16961669473648142
6;bacteria;0.42296249886336884
6;examin;0.24747800361927744
6;presenc;0.575919966501733
6;surfac;1.2019972647693895
6;marker;0.912614907160146
6;receptor;0.5900822096162882
6;complement;0.40761246125438916
6;compon;0.3361068790965477
6;eac;0.7121502416905225
6;rosett;1.424300483381045
6;format;0.8815566977434441
6;immunoglobulin;0.41502261397646384
6;immunofluoresc;0.5900822096162882
6;stain;0.4811011815038741
6;spontan;0.5729543563021483
6;bind;0.39412792158724835
6;sheep;0.7121502416905225
6;red;0.49593800290659884
6;ratio;0.3342394215058387
6;nearli;0.5041722220347903
6;ident;0.41502261397646384
6;total;0.8357931685466863
6;higher;0.2609899071853649
6;posit;0.2763754265481544
6;whera;0.789166595086072
6;insignific;0.6670985630118376
19;signific;0.15829156273320216
19;cystic;0.1327086858730592
19;fibrosi;0.12989310447289548
19;patient;0.41700874784270603
19;studi;0.10377218328648867
19;serum;0.4551210960601116
19;significantli;0.19709322024035975
